,dataset_type,recall,precision,auroc,auprc,iteration,model_type,resampler_type,group,f1
1,train,0.1552511415525114,0.08808290155440414,0.4997313994090786,0.06254475816478394,7,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.11239669421487604
2,val,0.16666666666666666,0.11428571428571428,0.5007716049382716,0.06409281797545843,7,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.13559322033898305
3,test,0.0425531914893617,0.024390243902439025,0.5145274053448746,0.06447677876916037,7,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.031007751937984496
0,artificial_train,0.8631578947368421,0.6165413533834586,0.5285087719298246,0.3789748393199355,8,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.719298245614035
1,train,0.1689497716894977,0.09736842105263158,0.5059516602439116,0.06329055108133068,8,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.12353923205342233
2,val,0.1875,0.11538461538461539,0.5284900284900285,0.0676056338028169,8,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.14285714285714285
3,test,0.0425531914893617,0.02702702702702703,0.5177355406918677,0.06484921256763686,8,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.033057851239669415
0,artificial_train,0.9578947368421052,0.6190476190476191,0.6111768184506209,0.40919915030789644,9,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.7520661157024794
1,train,0.1643835616438356,0.0767590618336887,0.5723676794161486,0.07244800083106957,9,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.10465116279069768
2,val,0.1875,0.09375,0.5772050094966762,0.0748508216848592,9,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.125
3,test,0.06382978723404255,0.03125,0.5357434702339517,0.06719646892587235,9,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.04195804195804196
0,artificial_train,0.968421052631579,0.5679012345679012,0.6145856662933931,0.40331503932616036,10,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.715953307392996
1,train,0.2191780821917808,0.12060301507537688,0.6990546094227315,0.10678172058033197,10,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.15559157212317665
2,val,0.14583333333333334,0.09090909090909091,0.7417052469135802,0.12421750759135479,10,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.112
3,test,0.10638297872340426,0.06493506493506493,0.692457855391786,0.1028193177980412,10,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.08064516129032256
0,artificial_train,0.8842105263157894,0.6268656716417911,0.5563795853269538,0.3511805193496519,11,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.7336244541484715
1,train,0.3561643835616438,0.0975,0.5413067349162676,0.06783013747846035,11,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.15309126594700687
2,val,0.375,0.11538461538461539,0.5398860398860399,0.069164265129683,11,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.1764705882352941
3,test,0.3617021276595745,0.09883720930232558,0.5440967283072546,0.06831395348837209,11,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.15525114155251138
0,artificial_train,0.9789473684210527,0.5886075949367089,0.5255313765182186,0.3249296994476775,12,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.7351778656126483
1,train,0.1872146118721461,0.10962566844919786,0.4996979982993268,0.06253602014057535,12,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.13827993254637436
2,val,0.14583333333333334,0.09722222222222222,0.5035612535612536,0.06442953020134229,12,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.11666666666666665
3,test,0.0425531914893617,0.028985507246376812,0.49220665234103084,0.061764577086010755,12,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.034482758620689655
0,artificial_train,0.9894736842105263,0.562874251497006,0.49729599227426363,0.3023756359469891,13,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.7175572519083969
1,train,0.1004566210045662,0.05459057071960298,0.48906948683370005,0.061316745876432766,13,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.0707395498392283
2,val,0.0625,0.03488372093023256,0.48468660968660965,0.06222096850023508,13,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.04477611940298507
3,test,0.0,0.0,0.49863805574891806,0.06250709219858155,13,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.0
0,artificial_train,0.9791666666666666,0.5949367088607594,0.5041758443465492,0.299151283692333,14,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.7401574803149605
1,train,0.1324200913242009,0.09415584415584416,0.4944609826328146,0.061928856490975785,14,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.11005692599620494
2,val,0.08333333333333333,0.06666666666666667,0.4918091168091168,0.06303756047873695,14,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.07407407407407407
3,test,0.02127659574468085,0.01694915254237288,0.5170697012802277,0.06473829201101929,14,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.01886792452830189
0,artificial_train,0.9791666666666666,0.5340909090909091,0.4983957454289733,0.2879085214535238,15,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.6911764705882353
1,train,0.1050228310502283,0.0583756345177665,0.49193850299009517,0.06163677808180716,15,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.07504078303425774
2,val,0.041666666666666664,0.023809523809523808,0.5027006172839507,0.06432523862430405,15,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.030303030303030307
3,test,0.0,0.0,0.5170697012802277,0.06473829201101929,15,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.0
0,artificial_train,0.9484536082474226,0.575,0.5330232168301064,0.2971157646964513,16,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.7159533073929961
1,train,0.182648401826484,0.07561436672967864,0.4944609826328146,0.061928856490975785,16,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.10695187165775401
2,val,0.1875,0.075,0.4918091168091168,0.06303756047873695,16,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.10714285714285712
3,test,0.1276595744680851,0.05405405405405406,0.5170697012802277,0.06473829201101929,16,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.0759493670886076
0,artificial_train,0.9587628865979382,0.5375722543352601,0.5925217461340206,0.3345164296273769,17,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.6888888888888889
1,train,0.1461187214611872,0.0636182902584493,0.45518475684687953,0.058412244475399284,17,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.08864265927977838
2,val,0.16666666666666666,0.07272727272727272,0.4338942307692307,0.057321483655903276,17,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.10126582278481011
3,test,0.10638297872340426,0.04807692307692308,0.42940588965225024,0.059270177728700316,17,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.06622516556291391
0,artificial_train,0.9587628865979382,0.5375722543352601,0.6062902100612355,0.3341172452880657,18,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.6888888888888889
1,train,0.091324200913242,0.047961630695443645,0.4546920904780394,0.05835689979256427,18,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.06289308176100629
2,val,0.08333333333333333,0.044444444444444446,0.4338942307692307,0.057321483655903276,18,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.05797101449275363
3,test,0.06382978723404255,0.03296703296703297,0.42940588965225024,0.059270177728700316,18,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.04347826086956521
0,artificial_train,0.865979381443299,0.5153374233128835,0.6804123711340206,0.3751091022886748,19,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.6461538461538462
1,train,0.2009132420091324,0.0854368932038835,0.4702312609336446,0.05983832990417064,19,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.11989100817438693
2,val,0.1875,0.08490566037735849,0.4772524928774929,0.06221279149519891,19,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.1168831168831169
3,test,0.0851063829787234,0.043478260869565216,0.42777155655095184,0.0596069733129623,19,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.05755395683453238
0,artificial_train,0.9278350515463918,0.5325443786982249,0.5479597721865763,0.27465023261618365,20,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.6766917293233083
1,train,0.2054794520547945,0.09761388286334056,0.4991079120270438,0.06246599539482652,20,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.1323529411764706
2,val,0.1875,0.09574468085106383,0.48214921652421655,0.061899661228692435,20,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.12676056338028172
3,test,0.0851063829787234,0.04938271604938271,0.5120910384068279,0.06412005457025921,20,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.062499999999999986
0,artificial_train,0.8865979381443299,0.5212121212121212,0.7079444134856506,0.38135702838328,21,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.6564885496183206
1,train,0.1643835616438356,0.09651474530831099,0.47421573498446146,0.05981934979915846,21,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.1216216216216216
2,val,0.14583333333333334,0.0945945945945946,0.49786324786324787,0.06485516468625865,21,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.11475409836065574
3,test,0.0851063829787234,0.05333333333333334,0.4530431887654732,0.06151195653399495,21,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.06557377049180328
0,artificial_train,0.8865979381443299,0.5212121212121212,0.7145744895896503,0.3810892118047217,22,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.6564885496183206
1,train,0.2009132420091324,0.09322033898305085,0.47566102883768313,0.06002368674533106,22,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.12735166425470335
2,val,0.16666666666666666,0.08421052631578947,0.47380994776828106,0.06172150636716152,22,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.11188811188811187
3,test,0.0851063829787234,0.046511627906976744,0.44941133742925454,0.06193891388445042,22,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.06015037593984963
0,artificial_train,0.9587628865979382,0.5195530726256983,0.5770912175388229,0.267813914296937,23,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.6739130434782609
1,train,0.2054794520547945,0.09554140127388536,0.4937045866682253,0.061870805955245925,23,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.13043478260869562
2,val,0.14583333333333334,0.07608695652173914,0.5065734805318138,0.0648103448275862,23,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.1
3,test,0.0851063829787234,0.04819277108433735,0.5034653914833086,0.06309091439745497,23,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.061538461538461535
0,artificial_train,0.9595959595959596,0.5277777777777778,0.6152731013842124,0.2860074088979581,24,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.6810035842293907
1,train,0.1780821917808219,0.0888382687927107,0.4254515064596354,0.05509786967321214,24,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.11854103343465046
2,val,0.125,0.06818181818181818,0.3720322886989553,0.05307129077818733,24,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.08823529411764705
3,test,0.06382978723404255,0.037037037037037035,0.41298689506976183,0.05498498915960651,24,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.04687499999999999
0,artificial_train,0.9595959595959596,0.5277777777777778,0.6264894453517208,0.28589821415459304,25,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.6810035842293907
1,train,0.1187214611872146,0.06842105263157895,0.4254515064596354,0.05509786967321214,25,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.08681135225375626
2,val,0.08333333333333333,0.05714285714285714,0.3720322886989553,0.05307129077818733,25,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.06779661016949153
3,test,0.06382978723404255,0.039473684210526314,0.41298689506976183,0.05498498915960651,25,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.048780487804878044
0,artificial_train,0.9595959595959596,0.536723163841808,0.6324142588677472,0.28323517145158467,26,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.6884057971014493
1,train,0.1187214611872146,0.06788511749347259,0.4886860699280067,0.0615085797752201,26,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.08637873754152824
2,val,0.0625,0.04225352112676056,0.42582205603038936,0.05808853127686145,26,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.05042016806722689
3,test,0.06382978723404255,0.038461538461538464,0.4320541145849097,0.05645593508633649,26,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.048
0,artificial_train,0.9595959595959596,0.5337078651685393,0.6411145351823317,0.2823090686501968,27,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.6859205776173284
1,train,0.1506849315068493,0.09620991253644315,0.4892705893486644,0.06157192793356722,27,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.11743772241992882
2,val,0.125,0.08695652173913043,0.43643162393162394,0.058717674769580994,27,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.10256410256410256
3,test,0.06382978723404255,0.04411764705882353,0.43341605883599166,0.05656037538946265,27,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.052173913043478265
0,artificial_train,0.9595959595959596,0.5307262569832403,0.6284132534132534,0.26956597594081366,28,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.683453237410072
1,train,0.136986301369863,0.08982035928143713,0.4254515064596354,0.05509786967321214,28,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.108499095840868
2,val,0.10416666666666667,0.07575757575757576,0.3720322886989553,0.05307129077818733,28,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.08771929824561404
3,test,0.06382978723404255,0.04477611940298507,0.41298689506976183,0.05498498915960651,28,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.05263157894736841
0,artificial_train,0.9393939393939394,0.5375722543352601,0.6188084049046616,0.25932551919127395,29,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.6838235294117647
1,train,0.1461187214611872,0.08142493638676845,0.5031035197811113,0.0629381466276479,29,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.10457516339869281
2,val,0.08333333333333333,0.05405405405405406,0.5071521842355176,0.06486856484056491,29,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.06557377049180328
3,test,0.06382978723404255,0.0375,0.5220483641536273,0.06536856745479833,29,DT,RepeatedEditedNN,DT_RepeatedEditedNN,0.047244094488188976
0,artificial_train,0.358695652173913,0.868421052631579,0.4322742474916388,0.47818299968676903,0,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.5076923076923077
1,train,0.7625570776255708,0.11037673496364839,0.7120135441500044,0.2037537155364328,0,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.1928406466512702
2,val,0.7291666666666666,0.10802469135802469,0.7758932811016144,0.335160933696796,0,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.18817204301075266
3,test,0.8723404255319149,0.1132596685082873,0.7456039466117853,0.26712254708891275,0,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.20048899755501223
0,artificial_train,0.8723404255319149,0.5290322580645161,0.5642596174511068,0.6140416797104076,1,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.6586345381526104
1,train,0.1598173515981735,0.030303030303030304,0.7758409773164714,0.34079086005258774,1,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.050946142649199416
2,val,0.1875,0.036885245901639344,0.7531754510921178,0.3521677949476329,1,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.06164383561643836
3,test,0.06382978723404255,0.014285714285714285,0.8260040555673255,0.3741519147759453,1,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.023346303501945526
0,artificial_train,0.9042553191489362,0.53125,0.6136053093890299,0.6249030947544161,2,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.6692913385826772
1,train,0.1415525114155251,0.05040650406504065,0.734089590126632,0.28153324759982,2,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.07434052757793765
2,val,0.16666666666666666,0.06201550387596899,0.7112120132953467,0.31452340419950225,2,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.09039548022598869
3,test,0.06382978723404255,0.028037383177570093,0.7871735116975878,0.34287558375836086,2,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.03896103896103896
0,artificial_train,0.9157894736842105,0.5471698113207547,0.6230151650312221,0.6115017395640823,3,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.6850393700787402
1,train,0.1415525114155251,0.055357142857142855,0.7216936032699686,0.27671417979155927,3,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.07958921694480102
2,val,0.10416666666666667,0.046296296296296294,0.6886574074074073,0.3070506511645745,3,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.0641025641025641
3,test,0.0425531914893617,0.020202020202020204,0.7930450046911413,0.34129612762314787,3,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.027397260273972608
0,artificial_train,0.9263157894736842,0.5269461077844312,0.6631578947368421,0.6166409245731012,4,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.6717557251908398
1,train,0.136986301369863,0.05825242718446602,0.7016278865865317,0.26415731487401994,4,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.08174386920980926
2,val,0.14583333333333334,0.07608695652173914,0.6723053181386515,0.28994596679267176,4,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.1
3,test,0.02127659574468085,0.011363636363636364,0.7783965376350594,0.3350037052288155,4,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.014814814814814815
0,artificial_train,0.9157894736842105,0.5337423312883436,0.6860411899313501,0.6184201169334973,5,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.6744186046511628
1,train,0.1095890410958904,0.05417607223476298,0.702837285102131,0.2804985025144089,5,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.07250755287009063
2,val,0.08333333333333333,0.05128205128205128,0.6721272554605888,0.2915397297141197,5,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.06349206349206349
3,test,0.02127659574468085,0.012048192771084338,0.7819678581156745,0.35403108031102754,5,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.015384615384615384
0,artificial_train,0.8947368421052632,0.5448717948717948,0.6221906116642959,0.5751440999911536,6,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.6772908366533864
1,train,0.091324200913242,0.05263157894736842,0.7055664341114399,0.28862307397242665,6,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.0667779632721202
2,val,0.020833333333333332,0.016129032258064516,0.6767568850902185,0.2979848238273817,6,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.018181818181818184
3,test,0.02127659574468085,0.015873015873015872,0.7905935050391938,0.3726558209928395,6,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.018181818181818177
0,artificial_train,0.8854166666666666,0.5555555555555556,0.6144174628450105,0.5601213477187531,7,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.6827309236947791
1,train,0.0867579908675799,0.05352112676056338,0.7050862931587567,0.29896425687518663,7,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.06620209059233449
2,val,0.020833333333333332,0.017857142857142856,0.6682395536562202,0.28847962521774706,7,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.01923076923076923
3,test,0.02127659574468085,0.01694915254237288,0.793620047819376,0.37525331450910304,7,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.01886792452830189
0,artificial_train,0.8958333333333334,0.5850340136054422,0.5890406686626747,0.5358005901919474,8,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.7078189300411523
1,train,0.0958904109589041,0.07142857142857142,0.7007441488910136,0.2900480074605485,8,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.08187134502923976
2,val,0.041666666666666664,0.045454545454545456,0.6592770655270654,0.25686363504118076,8,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.043478260869565216
3,test,0.02127659574468085,0.01818181818181818,0.7907750976060047,0.3276202076797959,8,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.019607843137254905
0,artificial_train,0.711340206185567,0.5798319327731093,0.5717256326148078,0.5226387166311122,9,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.638888888888889
1,train,0.1141552511415525,0.09124087591240876,0.6882813598148465,0.23856481004895214,9,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.10141987829614604
2,val,0.041666666666666664,0.058823529411764705,0.6387998575498576,0.18782362805168398,9,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.048780487804878044
3,test,0.02127659574468085,0.020833333333333332,0.7775793710844102,0.2721180561875102,9,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.021052631578947368
0,artificial_train,0.826530612244898,0.6532258064516129,0.5604798676227247,0.49923617839376366,10,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.7297297297297297
1,train,0.0867579908675799,0.09090909090909091,0.7028331099634119,0.2815405492640338,10,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.08878504672897196
2,val,0.0,0.0,0.6850961538461537,0.28826597960584904,10,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.0
3,test,0.0,0.0,0.7766411428225538,0.3685367760758325,10,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.0
0,artificial_train,0.9090909090909091,0.5084745762711864,0.6310788295324378,0.5391545101108823,11,NB,RepeatedEditedNN,NB_RepeatedEditedNN,0.6521739130434782
